1381,b,w,w,g,r,y,r,w,b
1382,g,b,y,o,g,g,w,b,g
1383,b,y,y,r,o,r,o,o,w
1384,g,b,b,g,b,o,r,r,g
1385,y,o,y,b,w,r,r,y,w
1386,r,w,o,y,y,g,o,w,o
1387,y,w,g,w,r,w,g,y,r
1388,r,o,y,y,g,r,o,g,w
1389,b,w,g,y,o,o,g,o,w
1390,o,g,r,g,b,b,o,o,y
1391,w,y,b,b,w,r,w,r,y
1392,r,g,b,b,y,b,b,r,o
1393,w,y,y,w,r,o,g,y,o
1394,r,o,b,y,g,w,o,g,r
1395,b,w,y,y,o,r,b,r,w
1396,r,r,g,g,r,o,o,g,o
1397,b,b,y,g,y,w,r,b,g
1398,w,y,g,w,r,o,w,r,o
1399,o,y,y,g,g,o,w,b,y
1400,b,y,b,r,o,b,b,o,r
1401,o,y,g,g,b,r,o,g,w
1402,y,o,g,b,w,r,r,w,b
1403,r,w,g,w,y,b,y,g,r
1404,g,o,o,y,r,r,o,g,w
1405,b,w,r,r,g,o,b,b,y
1406,o,y,b,g,o,b,o,o,r
1407,w,y,g,w,b,r,r,b,g
1408,g,r,w,o,w,g,y,b,w
1409,r,w,b,w,y,y,y,g,y
1410,y,r,w,w,r,g,y,y,o
1411,o,g,w,o,g,o,g,y,w
1412,w,o,o,r,o,g,g,y,o
1413,r,b,b,b,b,r,b,y,b
1414,y,w,r,b,w,r,r,b,g
1415,g,w,b,o,y,w,y,g,r
1416,w,g,b,r,r,r,y,w,b
1417,r,r,o,o,g,y,g,y,y
1418,w,o,g,r,o,o,g,y,w
1419,r,b,o,b,b,g,r,w,o
1420,y,w,b,b,w,y,r,b,b
1421,o,g,w,w,y,g,g,o,y
1422,b,r,b,g,r,w,r,o,g
1423,b,b,r,r,g,y,g,y,y
1424,r,o,g,b,o,o,r,y,w
1425,w,b,o,r,b,g,y,g,w
1426,b,y,o,w,w,w,y,b,y
1427,o,g,w,w,y,r,g,o,o
1428,o,w,y,r,r,y,g,o,y
1429,r,b,g,b,g,o,r,y,w
1430,w,o,o,r,o,g,o,r,w
1431,b,w,w,b,b,w,b,g,r
1432,w,y,y,y,w,b,b,w,y
1433,g,w,y,o,y,g,r,r,b
1434,w,y,y,r,r,o,b,b,r
1435,y,w,b,w,g,o,r,o,r
1436,y,g,w,r,o,r,g,b,b
1437,o,y,y,o,b,g,b,g,o
1438,w,o,o,y,w,b,g,g,r
1439,g,w,w,w,y,b,o,r,g
1440,o,y,o,w,r,b,r,r,b
1441,y,b,r,r,g,o,o,o,r
1442,y,g,w,y,o,r,o,r,b
1443,w,g,w,y,b,b,w,o,g
1444,g,g,b,b,w,g,b,y,g
1445,o,r,y,o,g,b,r,o,r
1446,g,w,y,w,y,w,r,o,y
1447,w,b,g,g,b,o,w,y,w
1448,o,b,b,y,r,o,o,w,o
1449,b,g,b,b,g,r,y,r,b
1450,g,y,w,y,o,b,o,r,w
1451,w,g,g,y,b,w,y,w,y
1452,g,g,g,b,w,o,r,r,w
1453,r,w,w,o,y,g,r,o,r
1454,b,o,o,b,r,w,g,b,o
1455,o,y,w,r,g,r,b,r,r
1456,o,g,g,y,b,w,r,g,y
1457,g,o,y,g,w,w,w,y,w
1458,y,b,b,o,y,g,r,o,b
1459,o,w,g,o,r,w,b,b,b
1460,y,w,o,r,g,b,b,r,g
1461,r,w,w,y,o,r,y,r,r
1462,o,g,g,y,b,b,b,g,w
1463,g,o,y,g,w,g,w,y,r
1464,o,y,w,b,y,o,y,o,r
1465,b,g,o,w,y,y,g,g,b
1466,y,y,r,r,g,y,g,b,w
1467,o,y,r,y,o,r,b,r,r
1468,o,g,g,o,b,b,r,o,w
1469,g,g,w,r,w,g,w,w,o
1470,b,r,y,b,y,w,y,o,o
1471,o,g,w,y,r,r,y,r,o
1472,g,y,w,g,g,o,o,r,r
1473,y,w,w,w,o,b,y,o,b
1474,r,b,w,y,b,b,y,o,g
1475,b,g,g,g,w,o,b,r,r
1476,g,w,b,w,y,b,r,y,o
1477,r,g,w,y,r,b,y,r,b
1478,o,y,w,y,g,b,o,b,b
1479,w,r,o,w,o,o,g,g,o
1480,r,r,b,w,b,o,y,o,r
1481,y,g,b,r,w,g,g,o,g
1482,w,y,r,b,y,w,y,w,g
1483,r,w,g,w,r,b,g,g,b
1484,y,y,r,b,g,y,o,o,o
1485,y,b,w,y,o,o,y,r,g
1486,g,w,w,o,b,r,b,b,w
1487,r,g,w,o,w,g,b,r,o
1488,b,r,y,w,y,y,o,g,r
1489,y,b,w,b,r,w,g,w,r
1490,w,b,b,b,g,y,w,w,g
1491,g,r,y,o,o,y,g,g,b
1492,y,y,r,r,b,o,o,o,o
1493,g,g,g,o,r,o,g,w,o
1494,y,b,w,r,g,w,w,o,b
1495,g,b,r,y,o,b,b,r,y
1496,r,w,o,y,b,b,y,y,w
1497,w,o,r,r,w,w,o,g,o
1498,y,g,b,y,y,g,b,r,r
1499,y,g,b,y,r,b,g,b,y
1500,w,o,g,b,g,o,o,b,g
1501,y,w,y,r,o,o,w,r,o
1502,b,y,g,y,b,w,b,w,w
1503,r,g,r,g,w,o,b,r,r
1504,r,w,o,g,y,y,w,r,o
1505,y,o,o,g,r,b,b,r,b
1506,r,b,r,g,g,o,b,o,r
1507,o,w,w,r,o,w,y,b,b
1508,o,y,o,w,b,y,r,g,w
1509,b,r,g,y,w,w,y,r,w
1510,g,y,y,b,y,o,w,g,g
1511,o,w,w,r,r,o,y,b,b
1512,o,y,o,o,g,g,g,o,y
1513,o,b,b,w,o,r,y,g,b
1514,g,w,w,y,b,w,b,o,r
1515,r,g,y,b,w,b,w,y,g
1516,r,r,w,y,y,g,r,r,g
1517,y,w,o,w,r,b,y,y,b
1518,r,o,y,y,g,b,r,g,g
1519,w,r,o,b,o,g,b,o,w
1520,w,g,g,w,b,y,r,b,w
1521,o,r,g,o,w,o,b,r,b
1522,y,r,o,w,y,y,r,g,g
1523,r,g,b,y,r,w,b,o,w
1524,w,g,g,b,g,y,g,y,o
1525,o,b,b,g,o,b,r,r,y
1526,b,w,g,o,b,g,g,y,r
1527,y,w,y,w,w,g,w,r,g
1528,y,r,r,o,y,b,o,r,w
1529,b,g,b,o,r,b,o,r,w
1530,g,g,r,g,g,y,r,y,b
1531,y,o,o,b,o,w,g,r,w
1532,o,w,g,g,b,y,r,y,o
1533,w,w,y,r,w,w,g,o,y
1534,w,b,b,b,y,o,r,r,y
1535,g,b,y,g,r,r,b,o,r
1536,w,g,y,b,g,w,r,y,y
1537,g,b,g,o,o,r,w,b,b
1538,b,o,y,y,b,g,w,r,g
1539,r,r,o,y,w,y,w,w,o
1540,o,o,b,w,y,g,o,w,r
1541,b,b,g,y,r,r,w,o,b
1542,g,g,y,g,g,g,b,y,g
1543,w,b,y,b,o,r,r,b,r
1544,g,o,y,o,b,w,w,r,y
1545,w,y,r,w,w,r,o,y,o
1546,r,w,o,g,y,w,b,o,o
1547,b,o,w,r,r,y,g,b,b
1548,y,r,w,g,g,g,r,g,b
1549,y,r,r,b,o,b,w,b,r
1550,o,w,w,o,b,w,y,g,g
1551,b,y,r,y,w,w,g,y,r
1552,y,w,r,o,y,r,g,o,o
1553,o,o,r,o,r,b,w,r,y
1554,g,g,g,w,g,r,w,r,b
1555,r,b,y,g,o,y,r,b,b
1556,g,y,b,y,w,y,g,o,o
1557,o,w,o,r,y,o,r,w,y
1558,r,o,y,g,r,y,r,r,b
1559,y,g,w,b,g,g,g,w,g
1560,y,b,w,b,o,o,r,b,o
1561,b,r,w,w,b,r,w,g,b
1562,y,o,g,o,w,y,o,y,g
1563,o,w,r,y,y,r,b,w,o
1564,r,r,o,w,r,g,g,y,g
1565,r,g,r,w,g,g,o,w,w
1566,b,y,o,b,o,r,y,o,o
1567,r,b,y,g,b,r,b,y,y
1568,b,o,w,y,w,o,w,b,y
1569,g,r,w,w,y,w,g,b,b
1570,w,y,y,g,r,b,r,r,b
1571,g,y,o,g,g,r,b,o,o
1572,r,y,y,w,r,r,g,r,y
1573,r,b,o,w,b,g,o,g,r
1574,y,b,g,o,w,r,w,o,w
1575,g,w,w,b,y,y,b,w,b
1576,r,y,o,w,r,r,g,r,o
1577,r,y,y,w,g,r,y,b,g
1578,r,o,g,g,o,r,o,y,w
1579,y,o,o,g,b,b,b,g,b
1580,b,o,w,w,w,o,b,b,y
1581,w,b,g,r,y,w,g,y,w
1582,g,w,r,r,g,y,w,r,r
1583,g,r,w,w,g,b,b,w,b
1584,o,g,r,y,o,o,o,r,o
1585,g,w,w,g,b,r,y,o,w
1586,y,o,r,o,w,y,y,b,o
1587,y,y,g,b,y,g,b,b,b
1588,o,y,o,g,r,w,o,o,r
1589,b,b,y,g,g,r,w,w,g
1590,r,r,w,y,o,r,r,g,g
1591,w,w,y,w,b,b,y,o,y
1592,b,b,g,g,w,r,g,o,w
1593,o,b,b,y,y,o,r,y,b
1594,o,b,b,w,r,r,o,r,b
1595,y,w,o,b,g,g,y,b,o
1596,g,o,y,g,o,w,b,g,g
1597,r,y,r,o,b,w,g,r,y
1598,w,y,w,o,w,b,r,y,b
1599,r,g,w,y,y,o,w,r,g
1600,b,g,g,r,r,b,g,w,y
1601,r,r,r,r,r,r,r,r,r
1602,g,g,g,g,g,g,g,g,g
1603,o,o,o,o,o,o,o,o,o
1604,b,b,b,b,b,b,b,b,b
1605,w,w,w,w,w,w,w,w,w
1606,y,y,y,y,y,y,y,y,y
1607,r,r,r,r,r,r,b,b,b
1608,g,g,g,g,g,g,r,r,r
1609,o,o,o,o,o,o,g,g,g
1610,b,b,b,b,b,b,o,o,o
1611,b,r,r,b,r,r,b,r,r
1612,y,g,g,y,g,g,y,r,r
1613,o,o,o,o,o,o,g,g,g
1614,b,b,w,b,b,w,o,o,w
1615,r,g,g,w,w,w,w,w,w
1616,b,b,o,y,y,y,y,y,y
1617,b,r,g,b,r,w,b,r,w
1618,y,y,y,r,g,g,r,g,g
1619,b,o,o,y,o,o,y,g,g
1620,b,b,w,b,b,w,o,o,w
1621,r,g,g,w,w,o,w,w,o
1622,r,b,o,r,y,y,r,y,y
1623,o,b,b,y,r,w,o,r,w
1624,y,r,g,r,g,g,r,g,g
1625,y,y,y,y,o,w,y,g,r
1626,b,o,w,o,b,b,w,w,w
1627,b,g,g,b,w,o,b,w,o
1628,o,o,g,b,y,y,r,r,r
1629,b,w,g,b,r,g,o,y,r
1630,o,r,g,o,g,g,g,g,r
1631,y,y,y,y,o,w,w,w,w
1632,b,o,o,o,b,o,o,r,g
1633,w,b,w,g,w,w,b,b,b
1634,y,r,y,b,y,y,r,r,r
1635,o,o,g,g,r,g,b,y,r
1636,w,w,g,o,g,g,g,g,r
1637,o,r,g,y,o,y,w,w,r
1638,y,y,y,o,b,r,b,o,o
1639,w,b,w,w,w,w,y,b,b
1640,o,b,b,r,y,r,y,b,r
1641,y,r,o,w,r,g,y,y,r
1642,w,o,g,o,g,g,g,g,r
1643,w,w,g,y,o,r,w,w,r
1644,o,r,b,y,b,o,y,o,b
1645,r,b,w,y,w,w,g,b,b
1646,b,g,o,b,y,b,o,r,y
1647,o,r,b,w,r,b,y,y,b
1648,y,r,o,o,g,g,w,o,g
1649,g,g,r,w,o,r,w,w,r
1650,b,w,g,y,b,o,y,o,b
1651,r,b,o,y,w,g,g,b,r
1652,o,b,y,g,y,r,w,y,w
1653,b,w,o,r,r,y,o,w,y
1654,b,b,b,b,g,g,r,o,g
1655,o,r,o,w,o,r,w,w,r
1656,g,g,r,y,b,b,y,o,y
1657,g,o,b,y,w,g,g,b,r
1658,r,b,b,o,g,b,g,g,b
1659,y,r,w,o,y,y,w,g,w
1660,r,b,y,g,b,o,g,y,y
1661,b,w,w,r,r,o,o,w,y
1662,b,g,w,b,g,g,b,b,w
1663,o,r,r,r,o,w,r,g,b
1664,g,g,r,b,b,b,y,o,y
1665,g,o,o,y,w,y,r,o,g
1666,o,r,w,w,y,y,g,y,y
1667,b,w,w,r,r,o,r,g,b
1668,b,g,y,b,g,y,y,o,g
1669,r,w,y,r,o,w,o,r,o
1670,o,g,r,g,b,b,g,b,w
1671,g,o,r,y,w,y,y,g,w
1672,o,r,w,w,y,y,g,b,b
1673,o,g,r,r,r,w,r,g,o
1674,b,w,g,g,g,o,b,b,y
1675,y,y,g,y,o,w,r,r,o
1676,w,w,y,o,g,g,g,b,w
1677,g,o,w,y,w,o,y,g,b
1678,w,y,b,r,y,b,r,r,o
1679,r,w,o,g,r,g,g,b,y
1680,w,w,g,o,g,o,r,r,o
1681,y,y,g,y,o,w,g,b,b
1682,w,w,w,o,b,y,o,r,r
1683,w,o,b,b,w,g,y,y,y
1684,b,g,b,r,y,b,r,r,o
1685,w,w,b,w,r,b,r,g,g
1686,o,g,y,o,g,o,w,r,o
1687,b,w,g,y,o,w,g,b,b
1688,y,y,g,o,b,g,o,r,b
1689,w,w,b,w,r,b,r,g,g
1690,w,y,r,b,w,g,y,y,y
1691,w,b,o,o,y,r,r,r,r
1692,y,y,w,w,r,g,w,w,r
1693,b,b,g,y,g,o,w,r,o
1694,r,g,y,y,o,w,g,b,b
1695,b,w,g,o,b,b,o,r,o
1696,g,g,b,b,w,g,y,y,y
1697,r,o,w,r,y,o,r,r,o
1698,y,y,b,w,r,o,w,w,o
1699,r,o,w,b,g,r,b,y,w
1700,g,w,b,g,o,b,b,y,g
1701,y,w,g,y,b,b,y,r,o
1702,g,g,w,b,w,g,o,o,r
1703,y,r,r,g,y,r,r,o,o
1704,b,o,o,y,r,w,g,b,o
1705,w,o,w,g,g,r,g,y,w
1706,g,w,r,b,o,r,b,y,o
1707,g,b,y,w,b,r,y,y,w
1708,o,r,y,b,w,g,b,o,r
1709,b,b,r,g,r,w,r,o,y
1710,g,g,g,o,r,b,b,y,g
1711,o,w,o,r,g,r,o,y,w
1712,y,o,w,g,o,r,b,y,o
1713,g,w,r,w,b,b,y,y,r
1714,y,r,w,b,w,g,b,o,r
1715,w,w,y,g,y,o,g,g,r
1716,g,w,w,b,r,y,g,o,b
1717,b,b,g,r,g,r,y,y,w
1718,w,w,o,g,o,r,b,y,o
1719,y,o,w,w,b,w,y,y,y
1720,r,b,r,b,w,g,b,o,r
1721,o,o,r,r,y,g,o,g,g
1722,y,o,o,w,r,o,g,b,g
1723,w,y,b,b,g,r,r,y,w
1724,r,b,g,g,o,r,b,y,o
1725,w,w,o,w,b,o,y,y,r
1726,b,b,w,o,w,w,r,g,y
1727,g,g,o,g,y,r,b,r,y
1728,w,o,o,b,r,o,b,b,g
1729,w,y,y,b,g,r,r,y,y
1730,g,g,o,b,o,y,r,g,b
1731,g,o,r,o,b,y,r,w,y
1732,o,w,y,r,w,g,w,r,b
1733,b,g,g,r,y,w,o,w,w
1734,o,r,b,o,r,b,w,b,b
1735,o,r,y,w,g,y,o,b,r
1736,b,g,o,g,o,y,y,g,b
1737,g,o,g,o,b,g,r,w,g
1738,r,y,y,r,w,o,w,r,g
1739,w,y,y,b,y,w,r,w,w
1740,o,w,w,w,y,w,o,b,r
1741,g,o,w,r,r,b,o,o,w
1742,y,r,y,g,o,y,y,g,b
1743,b,g,o,o,b,y,r,w,y
1744,g,g,g,r,w,o,w,r,g
1745,o,w,w,w,y,w,o,b,r
1746,g,b,b,g,g,y,g,b,r
1747,y,r,b,g,o,w,y,g,r
1748,o,w,w,g,b,w,b,o,r
1749,b,y,y,y,w,o,y,r,g
1750,w,b,o,o,y,w,g,y,r
1751,w,b,g,r,r,w,o,o,r
1752,y,g,y,b,g,r,w,r,r
1753,g,w,w,g,o,o,g,g,y
1754,y,y,b,g,w,y,b,r,w
1755,w,b,y,r,g,g,r,r,y
1756,r,r,b,y,y,y,r,r,g
1757,g,y,r,y,r,o,y,w,b
1758,g,r,r,y,g,r,w,r,o
1759,w,w,r,y,o,o,y,b,b
1760,b,b,o,g,b,b,y,r,g
1761,o,g,o,b,w,w,r,w,b
1762,y,g,w,g,y,o,g,o,w
1763,r,o,b,y,r,w,o,r,o
1764,w,w,r,y,o,o,y,r,w
1765,b,b,y,g,b,g,g,y,y
1766,w,y,g,g,y,o,g,o,w
1767,y,o,g,g,g,b,r,g,y
1768,r,r,b,w,o,o,b,r,w
1769,r,w,o,g,b,r,g,y,r
1770,g,o,w,b,w,w,o,b,o
1771,g,w,b,y,y,o,w,y,y
1772,r,w,g,r,r,b,g,y,b
1773,o,y,b,o,g,b,w,g,y
1774,w,o,g,w,o,o,g,g,y
1775,y,o,y,g,y,y,r,y,w
1776,g,b,b,w,r,y,o,g,y
1777,o,y,b,b,g,b,g,g,y
1778,w,o,g,w,o,o,b,r,y
1779,r,r,y,w,b,o,r,r,g
1780,w,o,o,g,y,y,r,y,w
1781,w,y,b,w,r,w,b,g,r
1782,y,g,g,b,g,b,g,o,w
1783,y,r,w,y,o,o,b,r,o
1784,b,o,g,b,b,r,g,g,r
1785,y,r,w,o,w,y,y,b,r
1786,o,g,o,w,y,w,r,y,o
1787,g,w,r,w,r,y,y,w,g
1788,y,r,w,o,g,g,r,y,o
1789,g,o,w,w,o,o,b,y,g
1790,r,b,y,g,b,o,o,g,o
1791,b,r,y,y,w,r,w,b,w
1792,b,b,o,g,y,r,r,b,b
1793,y,o,o,y,r,y,w,w,g
1794,b,w,r,o,g,g,r,y,o
1795,y,r,w,w,o,r,b,y,b
1796,g,o,o,r,r,g,r,g,o
1797,y,w,g,b,y,b,b,g,r
1798,g,o,o,y,r,r,w,w,w
1799,y,o,y,y,g,b,o,g,w
1800,b,b,r,y,o,o,b,r,b
1801,g,r,w,y,b,g,o,g,o
1802,g,r,b,o,w,w,y,b,r
1803,g,b,r,w,y,g,r,w,y
1804,o,r,w,o,r,g,g,y,o
1805,r,o,y,w,g,b,b,r,b
1806,b,b,r,y,o,o,o,g,o
1807,g,r,g,y,b,b,w,w,r
1808,w,g,w,r,w,b,g,o,y
1809,b,y,y,w,y,g,r,w,y
1810,w,g,o,r,r,y,y,w,y
1811,w,o,w,g,g,y,o,o,g
1812,o,g,o,o,o,y,w,r,g
1813,b,r,b,b,b,y,r,b,b
1814,r,r,g,w,w,b,y,b,r
1815,b,w,r,w,y,g,g,o,y
1816,b,r,b,g,r,w,w,r,y
1817,o,y,y,r,g,y,r,o,g
1818,g,o,w,o,o,y,w,r,g
1819,o,g,o,b,b,w,r,b,r
1820,b,y,b,w,w,b,y,b,r
1821,w,g,y,g,y,o,o,w,g
1822,b,w,g,r,r,o,b,g,r
1823,r,y,y,b,g,y,b,r,g
1824,g,o,w,o,o,y,r,b,r
1825,o,g,w,b,b,g,w,r,y
1826,o,w,y,y,w,b,b,w,y
1827,w,r,o,g,y,o,o,w,g
1828,y,y,y,w,r,o,o,r,g
1829,g,o,w,b,g,y,r,b,r
1830,o,g,w,o,o,r,w,r,o
1831,w,w,r,w,b,g,b,b,b
1832,y,b,y,y,w,w,w,y,b
1833,y,g,b,w,y,r,g,o,r
1834,y,o,r,y,r,b,w,r,b
1835,b,o,r,w,g,o,y,w,r
1836,w,r,b,g,o,b,y,r,g
1837,y,g,o,y,b,g,o,o,b
1838,o,b,r,o,w,g,w,y,g
1839,w,b,g,w,y,r,g,w,o
1840,o,b,b,y,r,r,o,w,r
1841,r,o,r,b,g,o,y,r,o
1842,w,r,b,g,o,r,y,y,o
1843,w,b,g,g,b,o,w,y,w
1844,b,g,g,g,w,y,g,b,b
1845,y,b,r,r,g,o,o,o,r
1846,y,w,y,w,y,o,g,w,r
1847,g,o,w,b,b,y,w,g,w
1848,b,o,o,b,r,w,o,y,o
1849,b,r,b,g,g,r,b,b,y
1850,w,b,w,y,o,r,g,y,o
1851,g,w,y,g,b,w,w,y,y
1852,g,o,w,g,w,r,g,b,r
1853,w,g,r,w,y,o,r,o,r
1854,o,w,o,o,r,b,b,b,g
1855,w,r,r,y,g,r,o,r,b
1856,g,w,y,g,b,g,o,y,r
1857,y,w,w,o,w,y,g,g,w
1858,b,g,b,b,y,o,y,o,r
1859,g,w,b,w,r,b,o,o,b
1860,o,b,g,w,g,r,y,r,b
1861,w,r,r,w,o,r,r,y,y
1862,g,b,w,g,b,g,o,y,b
1863,y,g,r,o,w,y,g,g,w
1864,w,o,r,y,y,o,o,b,y
1865,o,y,b,g,y,g,b,w,g
1866,r,y,w,y,g,b,y,r,g
1867,r,r,r,y,o,r,o,y,b
1868,g,b,w,g,b,o,o,o,r
1869,w,g,o,g,w,w,g,r,w
1870,y,w,o,r,y,o,b,b,y
1871,w,r,o,g,r,r,o,y,y
1872,w,o,r,y,g,r,g,g,o
1873,w,b,b,w,o,o,y,w,y
1874,w,b,g,b,b,o,r,y,y
1875,g,o,r,g,w,r,b,g,b
1876,b,b,o,w,y,y,g,w,r
1877,w,b,b,g,r,r,r,y,y
1878,w,b,b,y,g,b,o,y,o
1879,o,o,o,r,o,g,w,w,g
1880,b,o,r,r,b,o,r,w,y
1881,b,g,g,g,w,o,y,r,g
1882,r,w,g,y,y,w,w,b,y
1883,g,b,b,w,r,g,r,w,g
1884,r,y,o,y,g,o,y,b,o
1885,w,o,g,b,o,r,y,y,y
1886,w,r,w,w,b,b,g,o,b
1887,w,g,o,g,w,r,r,o,b
1888,y,y,r,r,y,g,b,w,o
1889,w,w,r,b,r,w,y,b,g
1890,b,y,g,b,g,w,w,b,w
1891,y,y,b,r,o,g,g,o,g
1892,r,o,o,y,b,o,y,r,o
1893,g,o,o,g,r,w,g,o,g
1894,w,w,b,b,g,o,y,r,w
1895,r,b,y,b,o,r,g,y,b
1896,o,b,w,w,b,y,r,y,y
1897,r,w,o,o,w,g,w,r,o
1898,b,g,r,g,y,r,y,y,b
1899,b,b,y,g,r,b,y,y,g
1900,g,o,g,o,g,b,w,b,o
1901,y,o,o,w,o,r,y,r,w
1902,g,w,w,y,b,w,b,y,b
1903,r,o,r,g,w,r,r,g,b
1904,o,y,o,w,y,r,r,g,w
1905,o,b,b,o,r,r,y,g,b
1906,r,o,r,b,g,o,r,g,b
1907,w,w,b,w,o,b,o,r,y
1908,o,y,w,y,b,g,o,w,r
1909,g,w,w,r,w,r,b,y,y
1910,y,o,g,y,y,g,g,b,w
1911,w,o,b,w,r,b,o,r,y
1912,o,g,y,y,g,o,o,o,g
1913,b,r,b,b,o,g,o,w,y
1914,w,w,r,w,b,o,g,y,b
1915,y,b,g,g,w,y,r,b,w
1916,w,g,g,r,y,r,r,y,r
1917,o,b,b,w,r,y,y,w,y
1918,y,b,g,o,g,g,r,y,r
1919,o,g,w,r,o,o,w,b,b
1920,g,y,w,g,b,b,w,w,r
1921,g,o,b,r,w,r,o,o,b
1922,o,y,g,r,y,g,y,w,r
1923,b,w,w,g,r,o,r,y,b
1924,g,y,o,g,g,y,w,b,g
1925,b,b,y,b,o,r,o,g,r
1926,g,g,r,w,b,y,b,o,g
1927,y,g,g,w,w,r,y,w,w
1928,r,b,w,r,y,r,y,o,o
1929,b,b,w,g,r,r,b,o,o
1930,r,y,b,g,g,y,g,g,r
1931,o,w,w,o,o,r,y,b,g
1932,g,y,o,w,b,y,o,g,r
1933,y,w,y,w,w,o,w,r,g
1934,b,o,y,b,y,r,w,b,r
1935,y,r,r,b,r,o,g,g,b
1936,y,w,y,g,g,y,w,b,r
1937,g,r,b,b,o,b,g,o,w
1938,y,g,g,o,b,r,b,y,w
1939,o,y,o,r,w,w,r,y,w
1940,b,g,r,o,y,w,o,w,o
1941,g,r,b,b,r,o,b,y,w
1942,y,g,g,g,g,y,g,g,b
1943,y,r,r,b,o,b,w,b,r
1944,y,w,y,o,b,r,g,o,w
1945,r,r,o,y,w,y,w,w,o
1946,o,w,o,w,y,o,r,g,b
1947,w,y,b,o,r,b,b,r,g
1948,w,g,b,r,g,g,y,g,r
1949,r,b,r,r,o,b,y,b,w
1950,w,w,g,w,b,g,o,o,y
1951,r,w,r,y,w,y,b,y,g
1952,r,r,o,w,y,o,y,o,g
1953,r,b,y,o,r,r,o,o,w
1954,g,r,b,g,g,r,g,w,w
1955,y,y,b,b,o,b,r,g,r
1956,b,y,o,y,w,o,g,y,g
1957,o,o,y,w,y,w,o,r,r
1958,y,y,b,o,r,r,r,g,r
1959,w,g,g,g,g,w,y,b,g
1960,w,o,o,b,o,b,y,b,r
1961,w,r,b,r,b,g,b,w,w
1962,g,y,g,o,w,y,y,o,o
1963,r,r,o,w,y,w,o,y,b
1964,o,g,g,r,r,y,r,w,g
1965,r,g,w,g,g,w,r,w,o
1966,o,r,o,y,o,o,b,b,y
1967,y,r,y,b,b,y,r,g,b
1968,w,o,y,o,w,b,b,y,w
1969,w,w,b,r,y,b,g,w,g
1970,y,b,b,y,r,r,w,g,r
1971,o,r,o,y,g,o,g,g,b
1972,y,r,y,y,r,r,r,w,g
1973,o,g,r,b,b,g,r,w,o
1974,g,r,w,b,w,o,y,o,w
1975,w,y,b,w,y,w,g,b,b
1976,o,r,o,y,r,r,r,w,g
1977,y,r,g,y,g,b,r,w,y
1978,g,r,w,o,o,y,r,g,o
1979,o,b,b,o,b,g,y,g,b
1980,w,o,y,o,w,b,b,w,b
1981,g,w,w,b,y,y,w,r,g
1982,r,y,r,w,g,r,g,r,w
1983,w,b,b,r,g,w,g,w,b
1984,r,o,o,g,o,r,o,y,o
1985,w,r,w,w,b,o,g,g,y
1986,r,y,o,o,w,b,y,o,y
1987,g,g,b,y,y,b,y,b,b
1988,o,w,r,y,r,o,o,g,o
1989,y,r,g,b,g,w,b,g,w
1990,w,r,g,r,o,g,r,y,r
1991,y,b,y,w,b,o,w,w,y
1992,g,r,w,b,w,o,b,g,g
1993,b,o,b,b,y,y,o,y,r
1994,b,r,b,b,r,r,o,w,o
1995,o,g,o,w,g,b,y,b,y
1996,y,w,g,o,o,g,g,g,b
1997,r,w,y,y,b,r,r,o,g
1998,w,b,b,y,w,y,w,o,r
1999,w,o,g,g,y,r,r,y,w
2000,g,b,y,g,r,w,b,r,g
2001,r,r,r,r,r,r,r,r,r
2002,g,g,g,g,g,g,g,g,g
2003,o,o,o,o,o,o,o,o,o
2004,b,b,b,b,b,b,b,b,b
2005,w,w,w,w,w,w,w,w,w
2006,y,y,y,y,y,y,y,y,y
2007,r,r,b,r,r,b,r,r,b
2008,g,g,r,g,g,r,g,g,r
2009,o,o,g,o,o,g,o,o,g
2010,b,b,o,b,b,o,b,b,o
2011,r,r,r,r,r,r,b,b,b
2012,g,g,r,g,g,r,y,y,y
2013,o,o,g,o,o,g,o,o,g
2014,w,w,w,b,b,o,b,b,o
2015,g,w,w,g,w,w,r,w,w
2016,o,y,y,b,y,y,b,y,y
2017,g,w,w,r,r,r,b,b,b
2018,y,g,g,y,g,g,y,r,r
2019,o,o,g,o,o,g,b,y,y
2020,w,w,w,b,b,o,b,b,o
2021,g,o,o,g,w,w,r,w,w
2022,o,y,y,b,y,y,r,r,r
2023,b,w,w,b,r,r,o,y,o
2024,g,g,g,r,g,g,y,r,r
2025,y,w,r,y,o,g,y,y,y
2026,w,b,w,o,b,w,b,o,w
2027,g,o,o,g,w,w,b,b,b
2028,g,y,r,o,y,r,o,b,r
2029,g,g,r,w,r,y,b,b,o
2030,g,g,r,r,g,g,o,o,g
2031,y,w,w,y,o,w,y,y,w
2032,o,o,g,o,b,r,b,o,o
2033,w,w,b,b,w,b,w,g,b
2034,y,y,r,r,y,r,y,b,r
2035,g,g,r,o,r,y,o,g,b
2036,g,g,r,w,g,g,w,o,g
2037,g,y,r,r,o,w,o,y,w
2038,y,r,o,y,b,o,y,o,b
2039,w,w,b,b,w,b,w,w,y
2040,b,r,r,b,y,b,o,r,y
2041,o,g,r,r,r,y,y,w,y
2042,g,g,r,o,g,g,w,o,g
2043,g,r,r,w,o,w,w,y,w
2044,b,o,b,r,b,o,o,y,y
2045,w,w,b,b,w,b,r,y,g
2046,o,b,y,g,y,r,b,b,o
